,pair1,pair2,tvl,apr,network,apy,type_of_agriculture,dex,date,#,Indiv. Assesment,Audit Score,RugDoc,Farm Name,Farm Symbol,Farm Url,rugdoc_url
7154,ETH,PROPS,33.0471705823,25.210125719999997,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7155,ETH,PROS,0.0053065219,0.0,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7156,ETH,PROS,1.8512462594,0.0,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7157,ETH,PRQ,0.3441943548,0.03528372,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7158,ETH,PRQ,800.1327619999,18.55528392,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7159,ETH,PRQBOOST,34.887267721,0.7459269599999999,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7160,ETH,PRT,165.1338920162,1.82375244,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7161,ETH,PTF,0.1417722363,0.0,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7162,ETH,PTF,359.3456100991,3.8727744,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7163,ETH,PUNK,64.4229075445,0.6244898400000001,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7164,ETH,PUNK,930.1433891849,0.75074664,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7165,ETH,PUNK,93.2930059284,1.75897236,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7166,ETH,PUNK,64.78452537,0.54446076,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7167,ETH,PUNK,62.6874143034,0.41204831999999997,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7168,ETH,PUNK,59.6816243289,0.58321968,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7169,ETH,PUNK,"45,510",36.27,ETH,,FARM,SUSHI,2021-06-16,,,,,,,,
7170,ETH,PUNKBODY,3.222964587,4.22961156,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7171,ETH,PUP,195710.73,2.52,ETH,2.5519311979337544,FARM,https://dogen.finance,2021-06-16,,,,,,,,
7172,ETH,PUSH,4220142.55,156.27,ETH,375.5796877660155,FARM,https://incentives.epns.io,2021-06-16,,,,,,,,
7173,ETH,PUSH,1661.4607424962,2.6887398,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7174,ETH,PVY,27.8436345137,0.5063924399999999,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7175,ETH,PZAP,154561.38,380.09,MATIC,4287.067634448135,FARM,https://farm.polyzap.finance,2021-06-16,x,,,low,Polyzap,PZAP,https://farm.polyzap.finance,https://rugdoc.io/project/polyzap-poly/
7176,ETH,QNT,389.7165564755,95.78125895999999,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7177,ETH,QSP,29.5462223958,6.15917184,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7178,ETH,QSP,1.6953476624,0.16389684,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7179,ETH,QSP,76715.06,1.03,ETH,1.0353080760508115,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7180,ETH,QUICK,9124572.39,32.16,MATIC,37.913763677349266,FARM,https://quickswap.exchange/#/quick,2021-06-16,,,,,,,,
7181,ETH,QUICK,9124712.33,45.62,MATIC,57.76164681947695,FARM,https://avengers.exchange,2021-06-16,,,,low,Avengers,SHIELD,https://avengers.exchange,https://rugdoc.io/project/avengers-exchange/
7182,ETH,QUICK,125.5426265364,45.05020872,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7183,ETH,R34P,70.5340970042,0.39200051999999996,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7184,ETH,RAD,37.0531552343,1.50849312,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7185,ETH,RAI,13988.1189150725,2.14539984,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7186,ETH,RAMP,3348.3087599179,4.99499496,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7187,ETH,RARE,10.958442164,1.10271864,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7188,ETH,RARE,104.6040293855,1.76120712,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7189,ETH,RARI,1728957.40,0.67,ETH,0.6722433305483388,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7190,ETH,RARI,"1,848,622",17.86,ETH,19.549020948921903,FARM,SUSHI,2021-06-16,,,,,,,,
7191,ETH,RARI,695.3029978969,18.630462360000003,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7192,ETH,RARI,625.3544953263,37.18576476,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7193,ETH,RAUX,8.0085741494,0.17566943999999998,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7194,ETH,RAY,1090.6812384757,0.7874976,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7195,ETH,RAY,38720773.632628396,0.35,SOL,,POOL,Raydium,2021-06-16,,,,,,,,
7196,ETH,RAZOR,157302.07,17.98,MATIC,19.692495401460896,FARM,https://swap.cometh.io/#/stake,2021-06-16,,,,,,,,
7197,ETH,RBC,1440.4968861165,4.522763879999999,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7198,ETH,RBC,0.0258529281,0.030828840000000003,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7199,ETH,RCC,10.354742411,0.81237744,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7200,ETH,RCN,154.5881957748,2.41657512,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7201,ETH,RDM,88.4783462381,0.43473888000000005,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7202,ETH,RDN,19.5031609156,18.686545319999997,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7203,ETH,REAL,0.0064316435,0.0,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7204,ETH,REB2,0.0799422285,0.0,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7205,ETH,REEF,563.0373662658,8.12328804,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7206,ETH,REM,55.0708464146,1.94210748,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7207,ETH,REN,3381.5730205334,14.804241,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7208,ETH,REN,1292.9623398644,13.989715799999999,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7209,ETH,REN,3299158.08,1.68,ETH,1.6941520434058166,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7210,ETH,REN,"8,254,589",19.99,ETH,22.121379763484494,FARM,SUSHI,2021-06-16,,,,,,,,
7211,ETH,REP,44.422189004,31.39094376,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7212,ETH,REP,115579.86,0.47,ETH,0.4711031921647013,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7213,ETH,REPv2,450.1884468271,6.774588000000001,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7214,ETH,REPv2,1143505.11,3.33,ETH,3.385908055158948,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7215,ETH,REQ,852.7958564498,5.79927276,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7216,ETH,REQ,254.8403120606,4.00642692,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7217,ETH,REQ,1711559.46,0.14,ETH,0.1400977768846401,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7218,ETH,REVV,442.9032104186,5.24045988,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7219,ETH,REVV,101.4012552679,2.0889412800000002,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7220,ETH,RFOX,413.5295483407,71.5431432,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7221,ETH,RFOX,1.7488453482,132.39691872000003,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7222,ETH,RFUEL,986.8000699771,1.49017788,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7223,ETH,RGT,1684494.39,1.96,ETH,1.9792804452550827,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7224,ETH,RGT,"2,964,419",16.7,ETH,,FARM,SUSHI,2021-06-16,,,,,,,,
7225,ETH,RGT,4218.5545482383,3.94012596,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7226,ETH,RGT,650.8922715501,10.35075876,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7227,ETH,RING,553.5287571336,4.80125136,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7228,ETH,RIO,0.2577033707,0.0,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7229,ETH,RLC,263.3156757252,15.7123956,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7230,ETH,RLC,380.3621529267,10.949492880000001,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7231,ETH,RLC,"833,483",9.9,ETH,,FARM,SUSHI,2021-06-16,,,,,,,,
7232,ETH,RMPL,491043.32,0.06,ETH,0.060017954258761996,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7233,ETH,RNDR,74.033803027,131.27854872,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7234,ETH,ROBO,18.6037404016,196.74960335999998,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7235,ETH,ROBOT,8.5251e-06,0.0,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7236,ETH,ROGE,100645.45,2.25,ETH,2.2754324920237545,FARM,https://dogen.finance,2021-06-16,,,,,,,,
7237,ETH,ROOBEE,0.4374553997,0.11582339999999999,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7238,ETH,ROOK,6209879.30,3.29,ETH,3.3445657100800608,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7239,ETH,ROOK,"3,812,111",10.82,ETH,,FARM,SUSHI,2021-06-16,,,,,,,,
7240,ETH,ROOK,2439.7031513035,13.16947188,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7241,ETH,ROOK,1749.2843183161,4.64033172,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7242,ETH,ROOM,4.6212291318,694.0501249200001,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7243,ETH,ROOM,1027.337450409,2.5898906399999997,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7244,ETH,ROOM,2846649.35,0,ETH,0.0,FARM,https://app.optionroom.finance,2021-06-16,,,,,,,,
7245,ETH,ROPE,"43,683",37.78,ETH,,FARM,SUSHI,2021-06-16,,,,,,,,
7246,ETH,ROPE20,69752.25,172.10,ETH,456.75516230131484,FARM,https://nft20.io,2021-06-16,,,,,,,,
7247,ETH,ROT,48.0513553341,2.82512952,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7248,ETH,ROUTE,329.9658779013,27.48790056,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7249,ETH,ROUTE (PoS),6127847.74,345.91,MATIC,3027.4776358232666,FARM,https://exchange.dfyn.network,2021-06-16,,,,,,,,
7250,ETH,ROYA,287.4117015067,4.10622516,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7251,ETH,RPL,540.3061646452,4.24373856,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7252,ETH,RPL,1403763.84,2.15,ETH,2.17321433822113,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7253,ETH,RSR,7.1033309155,1.40301324,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7254,ETH,RSR,537.4056647304,28.392337319999996,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7255,ETH,RSR,1379863.41,1.06,ETH,1.065622347478512,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7256,ETH,RSV,174368.77,1.44,ETH,1.4503891293639048,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7257,ETH,RULER,886.7573362012,2.5490500799999998,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7258,ETH,RULER,2316449.02,212.35,ETH,730.9062578191396,FARM,https://app.rulerprotocol.com/app/farms,2021-06-16,,,,,,,,
7259,ETH,RULER,"144,396",137.16,ETH,,FARM,SUSHI,2021-06-16,,,,,,,,
7260,ETH,RUNE,762.2161272749,33.2413458,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7261,ETH,RUNE,1783.1074916411,26.5431018,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7262,ETH,RUNE,4439050.04,0.50,ETH,0.5012486441444919,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7263,ETH,SAFE,0.0036317919,0.07422888,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7264,ETH,SAKE,195.5807175195,10.191935879999999,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7265,ETH,SAKE,715563.43,35.90,ETH,43.164418909841864,FARM,https://sakeswap.finance,2021-06-16,,,,,,,,
7266,ETH,SALT,152.0474823697,5.9206145999999995,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7267,ETH,SAN,69.3627350007,2.3458179599999998,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7268,ETH,SAND,5935.346434592,9.938604960000001,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7269,ETH,SAND,15237960.13,39.20,ETH,47.96264421465719,FARM,https://staking.sandbox.game,2021-06-16,,,,,,,,
7270,ETH,SAND,15202667.61,3.10,ETH,3.1484146077249475,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7271,ETH,SASHIMI,0.0083407036,0.0,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7272,ETH,SASHIMI,25.161058815,3.3870637199999996,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7273,ETH,SAV3,731.0700884662,0.1268388,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7274,ETH,SBREE,0.020446805,0.0015027600000000001,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7275,ETH,SBTC,257.7450991158,0.0331752,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7276,ETH,SCIFI,116.8940884876,1.6331750400000002,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7277,ETH,SDARK,0.0297797926,0.08393196,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7278,ETH,SDT,497.8431835548,4.7626512,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7279,ETH,SDT,1178.7739036408,5.45527416,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7280,ETH,SDT,330421.69,58.06,MATIC,78.6286195172268,FARM,https://swap.cometh.io/#/stake,2021-06-16,,,,,,,,
7281,ETH,SDT,3046423.72,102.12,ETH,177.256836476472,FARM,https://stakedao.org,2021-06-16,,,,,,,,
7282,ETH,SDT,1280076.16,94.98,ETH,158.20053353197258,FARM,https://stakedao.org,2021-06-16,,,,,,,,
7283,ETH,SDT,"466,024",141.66,ETH,,FARM,SUSHI,2021-06-16,,,,,,,,
7284,ETH,SDX,394.136288885,5.52962508,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7285,ETH,SEED,0.0037490759,0.0,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7286,ETH,SEED,724.09,0.79,ETH,0.7931201165736201,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7287,ETH,SEEN,"668,180",12.35,ETH,,FARM,SUSHI,2021-06-16,,,,,,,,
7288,ETH,SEEN,261.8732107929,0.8057834399999999,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7289,ETH,SEFI,1.1969464286,0.40132068000000004,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7290,ETH,SENT,7.7848104059,153.77259696,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7291,ETH,SFI,520.5873864256,3.728544,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7292,ETH,SFI,986.2704306223,7.6050786,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7293,ETH,SGT,1.8561782604,6.3455486400000005,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7294,ETH,SGT,704101.82,154.49,ETH,367.2245178463407,FARM,https://www.sharedstake.org/earn,2021-06-16,,,,,,,,
7295,ETH,SGT,704101.82,0.00,ETH,0.0,FARM,https://www.sharedstake.org/earn,2021-06-16,,,,,,,,
7296,ETH,SHAKE,86.8143071,2.49539388,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7297,ETH,SHAKE,0.0027630678,0.0,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7298,ETH,SHARE,87.807124241,1.98496848,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7299,ETH,SHARE,227613.81,19.53,ETH,21.561214041788922,FARM,https://www.dollarprotocol.com/#/stake,2021-06-16,,,,,,,,
7300,ETH,SHIB,0.607827732,7.0168766399999996,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7301,ETH,SHIB,2458.6322661259,213.980034,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7302,ETH,SHIB,5456659.50,0.01,ETH,0.010000498649831435,FARM,https://dogen.finance,2021-06-16,,,,,,,,
7303,ETH,SHIBAKEN,710772.53,0,ETH,0.0,FARM,https://dogen.finance,2021-06-16,,,,,,,,
7304,ETH,SHIP,0.7962984993,1.05255792,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7305,ETH,SHIT,3.4601307037,3.56200368,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7306,ETH,SHR,309835.98,3.47,ETH,3.530736191634376,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7307,ETH,SHR,139.299857736,18.718593839999997,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7308,ETH,SHROOM,540232.05,1.41,ETH,1.419959765252199,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7309,ETH,SHROOM,208.9711228558,7.410737880000001,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7310,ETH,SHUF,22.7842052059,0.34576476,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7311,ETH,SI,3827219.97,0.00,ETH,0.0,FARM,https://app.sirenmarkets.com/stake,2021-06-16,,,,,,,,
7312,ETH,SI,6870451.39,0.00,ETH,0.0,FARM,https://app.sirenmarkets.com/stake,2021-06-16,,,,,,,,
7313,ETH,SI,2583.9812836038,0.0033863999999999995,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7314,ETH,SI,1430.7939818155,1.8544149600000002,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7315,ETH,SIG,700.7357984548,1.3573642799999999,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7316,ETH,SIG,1890233.69,254.77,ETH,1166.5093761095904,FARM,https://app.xsigma.fi,2021-06-16,,,,,,,,
7317,ETH,SKL,1280.4356588068,8.55175176,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7318,ETH,SKL,3424191.73,12.21,ETH,12.984401353238596,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7319,ETH,SKM,3.3874354027,0.26909832,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7320,ETH,SLINK,4.0786743307,2.50271988,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7321,ETH,SLP,0.0001485093,0.0,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7322,ETH,SLP,0.000165188,0.0,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7323,ETH,SLP,77.6626866609,8.693305800000001,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7324,ETH,SLP,0.0026717744,0.0,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7325,ETH,SLP,188273.38,2.67,ETH,2.705863571190359,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7326,ETH,SMTY,336026.59,169.67,ETH,443.4506029070987,FARM,https://smoothy.finance,2021-06-16,,,,,,,,
7327,ETH,SNC,1.7014790505,1.84174488,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7328,ETH,SNM,0.142991262,0.25277436,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7329,ETH,SNOGE,302010.50,0.07,ETH,0.07002443854535745,FARM,https://dogen.finance,2021-06-16,,,,,,,,
7330,ETH,SNOW,206.4516323508,6.159567599999999,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7331,ETH,SNT,231.3496452505,7.9628793600000005,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7332,ETH,SNT,603567.74,0.21,ETH,0.21022004905566494,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7333,ETH,SNTVT,122.5740017346,17.7151764,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7334,ETH,SNX,1479.8125310331,39.947627280000006,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7335,ETH,SNX,12276.2481148559,39.82638204,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7336,ETH,SNX,3398550.88,15.60,MATIC,16.878724969469715,FARM,https://app.sushi.com,2021-06-16,,,,,,,,
7337,ETH,SNX,2076598.38,360.27,MATIC,3505.4658316307095,FARM,https://app.wault.finance/polygon,2021-06-16,,,,,,,,
7338,ETH,SNX,3753443.06,1.91,ETH,1.9283062519735328,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7339,ETH,SNX,"31,693,502",15.62,ETH,16.902093057333545,FARM,SUSHI,2021-06-16,,,,,,,,
7340,ETH,SOCKS,59.4040651307,6.56764152,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7341,ETH,SOCKS,143656.23,2.41,ETH,2.4391937042518297,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7342,ETH,SOLOS,0.0004044261,1.40100636,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7343,ETH,SON,303.41,1349.56,FANTOM,56925723.67436346,FARM,https://ftm.borgswap.exchange,2021-06-16,x,,,low,Borg,SON,https://ftm.borgswap.exchange,https://rugdoc.io/project/borgswap-kling/
7344,ETH,SOTA,10.7237442088,29.397087,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7345,ETH,SOUL,3.6324172308,1.2658693199999997,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7346,ETH,SPANK,12.7750919951,2.56951284,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7347,ETH,SPANK,0.6577029125,1.0782288,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7348,ETH,SPDR,312.4827671813,0.9259933199999999,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7349,ETH,SPELL,12855686.94,162.38,ETH,405.409458086049,FARM,https://abracadabra.money,2021-06-16,,,,,,,,
7350,ETH,SPI,2139.1264534154,5.36129112,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7351,ETH,SQUIG,0.6062001549,3.2617746,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7352,ETH,SRK,609.404793365,4.12952424,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7353,ETH,SRM,158592.534767907,4.35,SOL,,POOL,Raydium,2021-06-16,,,,,,,,
7354,ETH,SRM,4817.9468934958,4.52116644,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7355,ETH,SRM,160.5951888676,19.58530452,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7356,ETH,SRM,404491.54,0.84,ETH,0.8435281520410065,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7357,ETH,SS,9.773920825,14.94612468,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7358,ETH,ST,4.6436147474,6.546784200000001,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7359,ETH,STA,60.3756302501,9.81994956,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7360,ETH,STAK,469.3014083136,39.584444399999995,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7361,ETH,STAKE,2461.6517721669,21.628590239999998,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7362,ETH,STAKE,878.3502698106,14.19902184,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7363,ETH,STAKE,6390848.71,1.25,ETH,1.257823481220055,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7364,ETH,STAKE,"759,284",54.34,ETH,,FARM,SUSHI,2021-06-16,,,,,,,,
7365,ETH,STBZ,609.7181682467,0.30935544,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7366,ETH,STBZ,1642516.53,76.26,ETH,114.2138120712072,FARM,https://www.stabilize.finance/app/,2021-06-16,,,,,,,,
7367,ETH,STMX,8.1684804663,32.56158504,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7368,ETH,STOGE,154416.83,1.04,ETH,1.045411825528908,FARM,https://dogen.finance,2021-06-16,,,,,,,,
7369,ETH,STORJ,350.5442544249,3.283443,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7370,ETH,STORJ,905843.22,0.07,ETH,0.07002443854535745,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7371,ETH,SUPER,310559.13,59.56,MATIC,81.32387005867285,FARM,https://quickswap.exchange/#/quick,2021-06-16,,,,,,,,
7372,ETH,SUPER,4036.3341426067,16.3117494,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7373,ETH,SUPER,49.2869135967,176.96701704,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7374,ETH,SURF,5.2190929151,1.7266636800000001,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7375,ETH,SURF,1554.6880431457,0.34133688,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7376,ETH,SUSHI,12273771.79,24.32,BSC,27.5220383816432,FARM,https://pancakeswap.finance,2021-06-16,x,,,least,Pancake,CAKE,https://pancakeswap.finance,https://rugdoc.io/project/pancakeswap/
7377,ETH,SUSHI,2565516.97,27.20,BSC,31.245404610166695,FARM,https://apeswap.finance,2021-06-16,,,,some,Apeswap,BANANA,https://apeswap.finance,https://rugdoc.io/project/apeswap/
7378,ETH,SUSHI,21238.09,117.35,BSC,222.72087262897213,FARM,https://app.hyruleswap.com,2021-06-16,x,,,low,Hyrule,RUPEE,https://app.hyruleswap.com,https://rugdoc.io/project/hyruleswap/
7379,ETH,SUSHI,770206.30,3.32,BSC,3.375570922885651,FARM,https://app.swamp.finance,2021-06-16,,,,,,,,
7380,ETH,SUSHI,881.59,98.55,BSC,167.5595480016172,FARM,https://mouse.farm,2021-06-16,,,,,,,,
7381,ETH,SUSHI,1321513.63,26.22,BSC,29.96641287472894,FARM,https://pantherswap.com,2021-06-16,,,,low,Panther,PANTHER,https://pantherswap.com,https://rugdoc.io/project/pantherswap/
7382,ETH,SUSHI,33407.07,58.86,BSC,80.06107638764684,FARM,https://gocerberus.finance,2021-06-16,x,,,low,Cerberus,CERBERUS,https://gocerberus.finance,https://rugdoc.io/project/gocerberus/
7383,ETH,SUSHI,150224.8421188691,6.1963170000000005,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
7384,ETH,SUSHI,802.0003297102,41.651275080000005,ETH,,POOL,Uniswap,2021-06-16,,,,,,,,
7385,ETH,SUSHI,13645.64,182.71,MATIC,518.7568495336649,FARM,https://polywolf.finance,2021-06-16,,,,some,PolyWolf,WOLF,https://polywolf.finance,https://rugdoc.io/project/polywolf/
7386,ETH,SUSHI,797636.18,4.32,ETH,4.414403416986934,FARM,https://pickle.finance/farms,2021-06-16,,,,,,,,
7387,ETH,SUSHI,2086326.30,1.54,ETH,1.5518861152262309,FARM,https://www.bao.finance,2021-06-16,,,,,,,,
7388,ETH,SUSHI,"384,701,182",20.59,ETH,22.85590109036688,FARM,SUSHI,2021-06-16,,,,,,,,
7389,ETH,SWAG,6.1851363049,322.58660388000004,ETH,,POOL,Sushi,2021-06-16,,,,,,,,
